event_id,time,space,variable,speed,acc,duration
21304,6,1.408,Brake,23.880444,0.24655622,3
21304,13,1.501,Acceleration,20.678356,0.20011285,13
21304,14,1.102,Acceleration,30.780151,0.1528644,4
21304,15,2.422,Acceleration,31.499296,0.2059862,3
21304,20,2.843,Brake,27.183334,0.24677134,3
21304,22,0.902,Brake,29.266376,0.3097437,6
21304,26,0.248,Brake,35.198223,0.23081823,5
21305,1,1.876,Brake,27.521147,0.3452226,12
21305,4,0.96,Acceleration,36.535778,0.17311378,5
21305,5,2.164,Acceleration,25.012222,0.17311358,5
21305,5,2.268,Brake,24.446333,0.23081842,4
21305,5,2.268,Brake,24.446333,0.23081842,4
21305,5,2.475,Acceleration,36.535778,0.29901496,7
21305,8,2.273,Brake,31.036291,0.21979657,14
21305,9,2.939,Acceleration,27.75522,0.2251854,15
21305,18,0.396,Acceleration,30.325422,0.16866668,3
21305,20,2.894,Acceleration,29.349459,0.18055847,18
21305,27,2.135,Acceleration,29.960604,0.15997924,3
21305,29,2.026,Brake,22.533335,0.23555459,9
21305,30,2.111,Brake,25.000107,0.25778717,12
21701,5,0.919,Acceleration,31.583334,0.18354884,11
21701,23,0.626,Acceleration,29.29689,0.16958222,6
21702,18,0.83,Acceleration,35.867,0.1619302,6
21702,21,1.585,Acceleration,29.56674,0.17494333,4
21702,25,0.447,Acceleration,28.867344,0.26002797,12
21702,25,0.886,Acceleration,26.47521,0.17008466,5
21704,7,0.541,Acceleration,24.373335,0.24881062,9
21704,9,0.136,Brake,29.773336,0.24065308,10
21704,10,0.764,Brake,19.318441,0.2899715,14
21704,11,0.873,Brake,22.691618,0.40059602,10
21704,12,0.873,Brake,26.113335,0.48130617,9
21704,12,0.333,Brake,30.0973,0.30109,14
21704,12,0.437,Brake,13.570169,0.32665604,9
21704,15,0.117,Brake,24.953438,0.37548578,14
21704,18,0.136,Acceleration,18.36488,0.23932652,3
21704,19,0.99,Acceleration,22.54289,0.45743343,18
21704,19,0.928,Acceleration,22.87375,0.22349373,7
21704,19,0.99,Acceleration,22.87375,0.23291996,2
21704,19,1.094,Acceleration,23.219046,0.21355344,2
21704,19,1.434,Acceleration,27.74273,0.17024165,15
21704,19,0.08,Brake,11.328,0.36825347,8
21704,20,1.623,Acceleration,28.060694,0.17735937,3
21704,20,0.196,Brake,12.665556,0.41022044,11
21704,20,0.371,Acceleration,18.273,0.2780314,8
21704,20,0.475,Acceleration,22.594334,0.2255725,3
21704,21,2.104,Acceleration,28.463333,0.20088403,4
21704,22,2.802,Acceleration,28.493334,0.17539112,12
21704,22,0.183,Brake,18.60715,0.34359846,14
21704,25,0.437,Acceleration,27.17289,0.18885137,8
21705,4,0.008,Acceleration,28.168793,0.19676091,2
21705,28,1.641,Acceleration,31.353334,0.1723321,6
22701,5,1.445,Acceleration,35.661224,0.17311397,14
22701,9,2.84,Acceleration,27.996,0.18185626,5
22701,17,1.906,Brake,27.809679,0.2662384,4
22701,22,0.814,Brake,20.663334,0.22229816,5
22701,23,1.161,Acceleration,21.923334,0.17946988,5
22701,23,1.197,Brake,27.443335,0.19986428,8
22701,30,1.481,Brake,30.943335,0.19884475,6
22702,27,1.032,Acceleration,26.716305,0.20596918,2
22704,3,0.722,Acceleration,28.113335,0.1754514,3
22704,13,2.624,Acceleration,28.962086,0.18216059,7
22704,13,2.624,Acceleration,28.962086,0.18216059,7
22705,4,2.53,Acceleration,25.741627,0.21375531,11
22705,5,2.991,Acceleration,26.377708,0.19843853,13
22705,9,0.785,Brake,35.996502,0.20460764,4
22705,9,1.409,Acceleration,35.734562,0.13993776,2
22705,10,0.284,Acceleration,27.49067,0.23446013,10
22705,11,0.814,Acceleration,27.069767,0.20864846,11
22705,15,2.991,Acceleration,29.436445,0.2343649,2
22801,4,2.195,Acceleration,35.661224,0.17311397,14
22801,6,0.075,Acceleration,31.854334,0.16236232,13
22801,6,0.422,Brake,31.854334,0.21508083,8
22801,16,2.656,Brake,27.809679,0.2662384,4
22801,21,0.066,Acceleration,33.507835,0.1948035,8
22801,21,1.564,Brake,20.663334,0.22229816,5
22801,22,1.911,Acceleration,21.923334,0.17946988,5
22801,22,1.947,Brake,27.443335,0.19986428,8
22801,29,2.231,Brake,30.943335,0.19884475,6
22802,26,1.782,Acceleration,26.716305,0.20596918,2
22802,30,0.341,Acceleration,38.274124,0.120645866,1
22804,2,1.472,Acceleration,28.113335,0.1754514,3
22804,3,0.059,Acceleration,31.602877,0.1711563,8
22804,3,0.059,Acceleration,31.602877,0.1711563,8
22805,8,1.535,Brake,35.996502,0.20460764,4
22805,8,2.159,Acceleration,35.734562,0.13993776,2
22805,9,1.034,Acceleration,27.49067,0.23446013,10
22805,10,1.564,Acceleration,27.069767,0.20864846,11
22901,2,2.84,Acceleration,27.996,0.18185626,5
22901,10,1.906,Brake,27.809679,0.2662384,4
22901,15,0.814,Brake,20.663334,0.22229816,5
22901,16,1.161,Acceleration,21.923334,0.17946988,5
22901,16,1.197,Brake,27.443335,0.19986428,8
22901,23,1.481,Brake,30.943335,0.19884475,6
22901,28,0.639,Acceleration,25.69802,0.21532331,13
22901,28,1.898,Acceleration,27.83713,0.25022247,5
22901,29,1.898,Acceleration,27.83713,0.20100391,3
22901,29,2.926,Acceleration,26.705349,0.21500172,3
22901,30,0.64,Acceleration,33.91531,0.20036764,18
22902,20,1.032,Acceleration,26.716305,0.20596918,2
22902,25,0.047,Acceleration,35.733543,0.15673888,10
22902,26,2.646,Acceleration,32.53778,0.2404605,11
22904,6,2.624,Acceleration,28.962086,0.18216059,7
22904,6,2.624,Acceleration,28.962086,0.18216059,7
22905,2,0.785,Brake,35.996502,0.20460764,4
22905,2,1.409,Acceleration,35.734562,0.13993776,2
22905,3,0.284,Acceleration,27.49067,0.23446013,10
22905,4,0.814,Acceleration,27.069767,0.20864846,11
22905,8,2.991,Acceleration,29.436445,0.2343649,2
23001,4,0.061,Acceleration,33.507835,0.1948035,8
23001,4,1.559,Brake,20.663334,0.22229816,5
23001,5,1.906,Acceleration,21.923334,0.17946988,5
23001,5,1.942,Brake,27.443335,0.19986428,8
23001,12,2.226,Brake,30.943335,0.19884475,6
23001,17,1.384,Acceleration,25.69802,0.21532331,13
23001,17,2.643,Acceleration,27.83713,0.25022247,5
23001,18,2.643,Acceleration,27.83713,0.20100391,3
23001,19,1.385,Acceleration,33.91531,0.20036764,18
23001,23,0.994,Brake,30.979778,0.23081823,2
23001,23,1.247,Brake,29.539333,0.3357359,2
23001,30,1.531,Acceleration,32.49815,0.17874813,2
23002,9,1.777,Acceleration,26.716305,0.20596918,2
23002,13,0.336,Acceleration,38.274124,0.120645866,1
23002,14,0.792,Acceleration,35.733543,0.15673888,10
23002,22,1.467,Acceleration,34.58089,0.2343341,9
23002,23,2.792,Acceleration,27.944557,0.1904538,9
23002,24,1.558,Acceleration,29.179222,0.21265054,3
23002,24,1.558,Acceleration,29.179222,0.21265054,3
23004,25,2.755,Brake,25.575129,0.3345098,14
23101,2,0.061,Acceleration,33.507835,0.1948035,8
23101,2,1.559,Brake,20.663334,0.22229816,5
23101,3,1.906,Acceleration,21.923334,0.17946988,5
23101,3,1.942,Brake,27.443335,0.19986428,8
23101,10,2.226,Brake,30.943335,0.19884475,6
23101,15,1.384,Acceleration,25.69802,0.21532331,13
23101,15,2.643,Acceleration,27.83713,0.25022247,5
23101,16,2.643,Acceleration,27.83713,0.20100391,3
23101,17,1.385,Acceleration,33.91531,0.20036764,18
23101,21,0.994,Brake,30.979778,0.23081823,2
23101,21,1.247,Brake,29.539333,0.3357359,2
23101,28,1.531,Acceleration,32.49815,0.17874813,2
23102,7,1.777,Acceleration,26.716305,0.20596918,2
23102,11,0.336,Acceleration,38.274124,0.120645866,1
23102,12,0.792,Acceleration,35.733543,0.15673888,10
23102,20,1.467,Acceleration,34.58089,0.2343341,9
23102,21,2.792,Acceleration,27.944557,0.1904538,9
23102,22,1.558,Acceleration,29.179222,0.21265054,3
23102,22,1.558,Acceleration,29.179222,0.21265054,3
23104,23,2.755,Brake,25.575129,0.3345098,14
23104,30,1.403,Acceleration,35.55834,0.28198746,4
23105,29,1.778,Acceleration,28.02363,0.21237727,6
23201,7,2.831,Brake,30.943335,0.19884475,6
23201,12,1.989,Acceleration,25.69802,0.21532331,13
23201,14,1.99,Acceleration,33.91531,0.20036764,18
23201,18,1.599,Brake,30.979778,0.23081823,2
23201,18,1.852,Brake,29.539333,0.3357359,2
23201,25,2.136,Acceleration,32.49815,0.17874813,2
23202,4,2.382,Acceleration,26.716305,0.20596918,2
23202,8,0.941,Acceleration,38.274124,0.120645866,1
23202,9,1.397,Acceleration,35.733543,0.15673888,10
23202,17,2.072,Acceleration,34.58089,0.2343341,9
23202,19,2.163,Acceleration,29.179222,0.21265054,3
23202,30,0.921,Brake,32.73113,0.25359344,7
23202,30,0.921,Brake,32.73113,0.25359344,7
23204,27,2.008,Acceleration,35.55834,0.28198746,4
23204,29,0.458,Acceleration,35.075645,0.14255686,4
23204,30,2.008,Acceleration,35.404224,0.22824372,8
23204,30,2.01,Brake,20.333334,0.2233179,8
23205,26,2.383,Acceleration,28.02363,0.21237727,6
23205,30,1.15,Acceleration,35.710052,0.14388135,5
23205,30,1.469,Acceleration,35.03647,0.13449594,2
23301,2,2.531,Brake,30.943335,0.19884475,6
23301,7,1.689,Acceleration,25.69802,0.21532331,13
23301,7,2.948,Acceleration,27.83713,0.25022247,5
23301,8,2.948,Acceleration,27.83713,0.20100391,3
23301,9,1.69,Acceleration,33.91531,0.20036764,18
23301,13,1.299,Brake,30.979778,0.23081823,2
23301,13,1.552,Brake,29.539333,0.3357359,2
23301,20,1.836,Acceleration,32.49815,0.17874813,2
23301,26,2.642,Brake,32.760082,0.2197178,7
23301,27,2.119,Brake,41.16132,0.20234488,14
23302,3,0.641,Acceleration,38.274124,0.120645866,1
23302,4,1.097,Acceleration,35.733543,0.15673888,10
23302,12,1.772,Acceleration,34.58089,0.2343341,9
23302,14,1.863,Acceleration,29.179222,0.21265054,3
23302,25,0.621,Brake,32.73113,0.25359344,7
23304,22,1.708,Acceleration,35.55834,0.28198746,4
23304,23,2.863,Acceleration,31.957222,0.19851641,3
23304,24,0.158,Acceleration,35.075645,0.14255686,4
23304,25,1.708,Acceleration,35.404224,0.22824372,8
23304,25,1.71,Brake,20.333334,0.2233179,8
23305,21,2.083,Acceleration,28.02363,0.21237727,6
23305,25,0.85,Acceleration,35.710052,0.14388135,5
23305,25,1.169,Acceleration,35.03647,0.13449594,2
23305,26,2.531,Acceleration,33.43296,0.20628737,2
23305,27,1.169,Acceleration,32.103737,0.16632365,2
23305,30,1.771,Acceleration,34.853333,0.7848451,10
23401,1,0.606,Acceleration,33.91531,0.20036764,18
23401,2,2.853,Acceleration,33.609642,0.30304742,17
23401,5,0.215,Brake,30.979778,0.23081823,2
23401,5,0.468,Brake,29.539333,0.3357359,2
23401,6,2.383,Brake,26.144001,0.22032677,3
23401,12,0.752,Acceleration,32.49815,0.17874813,2
23401,15,2.957,Acceleration,28.946205,0.18337728,7
23401,18,1.558,Brake,32.760082,0.2197178,7
23401,19,1.035,Brake,41.16132,0.20234488,14
23401,24,1.036,Acceleration,30.20256,0.16943622,7
23401,24,1.668,Acceleration,25.571383,0.20995194,6
23401,25,2.05,Acceleration,27.998968,0.22306405,11
23401,26,0.251,Acceleration,32.8918,0.17706913,3
23401,27,1.929,Acceleration,35.32038,0.1907677,8
23401,28,2.227,Acceleration,35.256958,0.13092035,3
23402,4,0.688,Acceleration,34.58089,0.2343341,9
23402,5,2.013,Acceleration,27.944557,0.1904538,9
23402,6,0.779,Acceleration,29.179222,0.21265054,3
23402,7,2.806,Acceleration,40.548443,0.21508083,13
23402,7,2.591,Acceleration,40.034004,0.26970384,5
23404,7,1.976,Brake,25.575129,0.3345098,14
23404,14,0.624,Acceleration,35.55834,0.28198746,4
23404,15,1.779,Acceleration,31.957222,0.19851641,3
23404,17,0.624,Acceleration,35.404224,0.22824372,8
23404,17,0.626,Brake,20.333334,0.2233179,8
23404,17,1.983,Acceleration,32.335823,0.14698589,2
23404,18,2.533,Acceleration,32.79656,0.19367965,3
23404,18,2.816,Acceleration,35.414696,0.14276601,3
23405,13,0.999,Acceleration,28.02363,0.21237727,6
23405,17,0.085,Acceleration,35.03647,0.13449594,2
23405,18,1.974,Acceleration,31.16002,0.15592763,6
23405,18,1.447,Acceleration,33.43296,0.20628737,2
23405,18,1.929,Acceleration,34.446636,0.14101794,8
23405,19,2.533,Acceleration,35.870743,0.14282551,4
23405,19,0.085,Acceleration,32.103737,0.16632365,2
23405,22,0.687,Acceleration,34.853333,0.7848451,10
23405,23,1.999,Acceleration,22.233334,0.35837185,8
23405,23,0.752,Brake,35.323338,0.42688328,2
23405,23,1.43,Acceleration,36.702938,0.251362,7
23501,15,0.347,Brake,33.383335,0.20904174,10
23501,16,1.606,Acceleration,30.063334,0.1589582,13
23501,25,1.998,Acceleration,21.540352,0.21513003,6
23501,28,0.922,Acceleration,34.57026,0.19118807,7
23502,12,1.806,Brake,27.00542,0.28884867,14
23502,14,1.432,Brake,31.288445,0.25180197,14
23502,29,0.666,Brake,23.983334,0.53535104,9
23502,29,1.526,Acceleration,24.043333,0.21210097,11
23504,20,2.775,Brake,26.864222,0.23081861,14
23504,24,1.277,Brake,32.317333,0.2098351,8
23504,28,2.033,Acceleration,30.008556,0.17516036,10
23504,28,2.033,Acceleration,30.008556,0.17516036,10
23505,16,0.669,Acceleration,34.082104,0.19587684,5
23505,16,1.023,Acceleration,33.82543,0.16968392,5
23505,16,1.213,Acceleration,35.904583,0.2665787,4
23505,16,1.213,Acceleration,35.904583,0.2665787,4
23601,3,0.478,Acceleration,34.99956,0.16541025,13
23601,3,0.567,Acceleration,32.04333,0.16877621,9
23601,3,1.054,Acceleration,35.3058,0.13328333,12
23601,4,0.13,Brake,29.601303,0.20463099,3
23601,11,2.974,Acceleration,13.378661,0.22557542,6
23601,24,0.415,Brake,28.649738,0.21737373,14
23601,26,2.25,Brake,28.573334,0.21719967,7
23601,29,2.945,Acceleration,29.27959,0.16143544,3
23602,2,1.464,Acceleration,33.65489,0.16226608,3
23602,3,2.841,Acceleration,30.568224,0.23062372,3
23602,26,2.003,Acceleration,26.057028,0.18352899,4
23602,30,0.989,Acceleration,37.028316,0.16339234,3
23604,1,2.463,Acceleration,25.273335,0.2967372,5
23604,16,2.122,Acceleration,31.931292,0.14307502,7
23604,26,1.465,Acceleration,30.627357,0.2295317,12
23605,4,0.613,Acceleration,34.6576,0.20629613,6
23605,5,0.989,Acceleration,33.031834,0.17365035,14
23605,21,0.863,Acceleration,31.297289,0.15710244,16
23701,1,0.91,Acceleration,24.806307,0.27137694,3
23701,1,0.91,Acceleration,24.806307,0.2740608,2
23701,4,2.958,Acceleration,37.833332,0.17777717,6
23701,28,1.474,Brake,29.933334,0.19884455,3
23702,9,0.247,Brake,31.423334,0.2508499,14
23702,10,1.297,Acceleration,30.533337,0.18048961,6
23702,11,1.671,Brake,28.356112,0.19934304,9
23702,14,0.045,Brake,27.042505,0.2776895,14
23702,14,0.054,Brake,26.80652,0.27393514,12
23702,15,1.53,Brake,27.415771,0.29385322,7
23702,15,1.234,Acceleration,26.293343,0.1960615,18
23702,30,0.073,Acceleration,24.041039,0.24404101,6
23704,3,1.783,Brake,33.436615,0.40920693,14
23704,13,0.018,Brake,31.584984,0.2040193,4
23704,13,0.311,Acceleration,31.415796,0.1560843,6
23704,14,0.329,Brake,24.473333,0.25085008,14
23704,26,1.915,Brake,26.713333,0.27226424,15
23704,27,2.811,Acceleration,26.123335,0.24390143,12
23705,5,2.528,Brake,29.503334,0.25798827,3
23705,5,2.958,Acceleration,30.763334,0.17641105,4
23705,11,0.182,Acceleration,24.54316,0.18115771,9
23705,12,1.586,Brake,31.854334,0.26753956,11
23705,15,2.873,Brake,34.758904,0.22785607,14
23801,2,1.788,Acceleration,33.653336,0.17437157,15
23801,9,0.238,Acceleration,28.795254,0.17625234,7
23801,16,0.573,Brake,25.613335,0.20292331,4
23801,17,1.079,Brake,28.803335,0.23759387,8
23802,20,1.498,Acceleration,16.464289,0.2765419,8
23802,20,0.282,Acceleration,29.745111,0.23606436,4
23802,21,2.972,Brake,26.614254,0.20483929,7
23804,8,1.413,Brake,27.750605,0.33323973,4
23804,10,0.051,Brake,31.075478,0.20310575,14
23804,14,0.377,Brake,31.330849,0.21054403,4
23804,17,1.843,Acceleration,29.69175,0.16837682,6
23805,14,1.381,Acceleration,35.73699,0.14567736,1
23805,18,1.607,Brake,23.673334,0.41196543,3
23901,6,2.522,Brake,31.198181,0.21844676,9
23901,14,2.128,Acceleration,30.939722,0.23036636,5
23901,15,2.624,Acceleration,33.55942,0.20596774,18
23901,15,2.458,Acceleration,29.282112,0.16499454,7
23901,19,0.896,Acceleration,30.319294,0.16846684,6
23902,16,0.66,Acceleration,32.786594,0.1657868,7
23902,16,0.987,Acceleration,31.176195,0.15548792,4
23902,17,1.965,Acceleration,33.07108,0.1403683,4
23902,22,0.073,Acceleration,28.816082,0.16154455,3
23902,24,2.708,Acceleration,27.369497,0.18731911,4
23904,23,1.684,Brake,23.211666,0.4158492,16
23904,23,1.463,Brake,31.33989,0.4354074,6
23904,24,2.53,Acceleration,25.993334,0.17845033,5
23904,24,2.972,Acceleration,24.343445,0.17311378,6
23905,2,2.708,Acceleration,26.718077,0.21857339,13
23905,4,0.448,Brake,33.50398,0.22209063,10
23905,10,0.987,Brake,27.790222,0.21508063,11
23905,11,2.203,Brake,26.144001,0.22032696,9
23905,12,1.363,Acceleration,29.623335,0.19374624,18
23905,20,1.463,Acceleration,28.08128,0.17052425,18
23905,21,2.364,Brake,35.367107,0.27130383,10
23905,24,1.666,Acceleration,30.403334,0.21414044,6
23905,24,1.86,Acceleration,33.11333,0.20190395,4
24001,6,0.398,Brake,31.503334,0.20598271,14
24001,18,1.657,Acceleration,36.738003,0.15799956,2
24001,25,1.274,Acceleration,32.673336,0.1723319,4
24002,2,2.205,Brake,26.173334,0.28857967,3
24002,5,1.831,Acceleration,26.803333,0.25541946,14
24002,7,0.108,Acceleration,17.491705,0.36988115,4
24002,8,1.802,Acceleration,33.578022,0.15751307,3
24002,8,2.924,Brake,35.001682,0.2401791,11
24002,10,1.163,Brake,21.513334,0.23759387,2
24002,23,2.194,Brake,31.464327,0.19951381,14
24002,27,1.959,Brake,31.082695,0.35211065,14
24004,24,0.982,Brake,12.364015,0.63249266,8
24004,24,0.971,Brake,28.970081,0.6210006,14
24004,25,1.292,Acceleration,19.854137,0.2608807,18
24004,27,0.053,Acceleration,30.351576,0.15738678,6
24005,6,0.38,Brake,28.144352,0.28018624,14
24005,21,0.106,Brake,27.070002,0.24655603,7
24005,22,0.908,Acceleration,32.523113,0.15687805,2
24005,26,1.677,Acceleration,34.72724,0.21328846,5
24005,27,0.162,Acceleration,33.33137,0.14026685,2
24005,28,1.677,Acceleration,34.72724,0.2331216,9
24005,28,1.994,Acceleration,31.668097,0.16666105,5
24005,29,1.677,Acceleration,34.72724,0.21260285,4
24101,4,2.307,Acceleration,36.738003,0.15799956,2
24101,11,1.924,Acceleration,32.673336,0.1723319,4
24101,21,0.018,Brake,29.848,0.19934343,14
24101,26,0.765,Brake,30.979778,0.21508083,3
24101,27,2.662,Brake,27.327223,0.22032657,4
24101,27,2.809,Brake,24.703556,0.27278548,3
24102,9,2.844,Brake,31.464327,0.19951381,14
24102,13,2.609,Brake,31.082695,0.35211065,14
24104,10,1.632,Brake,12.364015,0.63249266,8
24104,10,1.621,Brake,28.970081,0.6210006,14
24104,11,1.942,Acceleration,19.854137,0.2608807,18
24104,12,0.046,Brake,32.532158,0.2882827,14
24104,13,0.703,Acceleration,30.351576,0.15738678,6
24105,7,0.756,Brake,27.070002,0.24655603,7
24105,8,1.558,Acceleration,32.523113,0.15687805,2
24105,12,2.327,Acceleration,34.72724,0.21328846,5
24105,13,0.812,Acceleration,33.33137,0.14026685,2
24105,14,2.327,Acceleration,34.72724,0.2331216,9
24105,14,2.644,Acceleration,31.668097,0.16666105,5
24105,15,2.327,Acceleration,34.72724,0.21260285,4
24105,22,1.102,Acceleration,31.215662,0.1729854,18
24201,1,1.107,Acceleration,36.738003,0.15799956,2
24201,8,0.724,Acceleration,32.673336,0.1723319,4
24201,24,1.462,Brake,27.327223,0.22032657,4
24201,24,1.609,Brake,24.703556,0.27278548,3
24202,6,1.644,Brake,31.464327,0.19951381,14
24202,10,1.409,Brake,31.082695,0.35211065,14
24204,7,0.432,Brake,12.364015,0.63249266,8
24204,7,0.421,Brake,28.970081,0.6210006,14
24204,8,0.742,Acceleration,19.854137,0.2608807,18
24204,26,2.567,Acceleration,29.660582,0.17323072,2
24205,5,0.358,Acceleration,32.523113,0.15687805,2
24205,9,1.127,Acceleration,34.72724,0.21328846,5
24205,11,1.127,Acceleration,34.72724,0.2331216,9
24205,11,1.444,Acceleration,31.668097,0.16666105,5
24205,12,1.127,Acceleration,34.72724,0.21260285,4
24301,3,1.974,Acceleration,32.673336,0.1723319,4
24301,13,0.068,Brake,29.848,0.19934343,14
24301,18,0.815,Brake,30.979778,0.21508083,3
24301,19,2.712,Brake,27.327223,0.22032657,4
24301,19,2.859,Brake,24.703556,0.27278548,3
24302,1,2.894,Brake,31.464327,0.19951381,14
24302,5,2.659,Brake,31.082695,0.35211065,14
24302,10,0.022,Acceleration,33.820637,0.14380811,5
24304,2,1.682,Brake,12.364015,0.63249266,8
24304,2,1.671,Brake,28.970081,0.6210006,14
24304,3,1.992,Acceleration,19.854137,0.2608807,18
24304,4,0.003,Brake,28.519682,0.4660131,18
24304,4,0.096,Brake,32.532158,0.2882827,14
24304,5,0.753,Acceleration,30.351576,0.15738678,6
24304,27,1.993,Acceleration,31.597113,0.31999826,8
24305,4,2.377,Acceleration,34.72724,0.21328846,5
24305,5,0.862,Acceleration,33.33137,0.14026685,2
24305,6,2.377,Acceleration,34.72724,0.2331216,9
24305,6,2.694,Acceleration,31.668097,0.16666105,5
24305,7,2.377,Acceleration,34.72724,0.21260285,4
24305,14,1.152,Acceleration,31.215662,0.1729854,18
24401,25,0.511,Acceleration,32.168587,0.16952494,7
24401,26,1.726,Acceleration,28.836332,0.21299486,2
24401,28,0.649,Brake,33.042076,0.21009864,5
24402,15,2.328,Brake,30.825447,0.20458896,6
24402,15,2.673,Acceleration,32.523113,0.25180197,11
24402,16,2.447,Brake,28.429485,0.20191291,13
24402,26,2.133,Brake,33.205723,0.2277063,8
24404,5,0.146,Brake,35.08665,0.20837812,14
24404,24,0.363,Brake,37.204556,0.24655584,9
24404,25,2.135,Brake,24.39489,0.26229382,5
24501,1,2.615,Brake,26.453335,0.20904174,9
24501,2,0.072,Brake,34.15333,0.23453465,14
24501,2,0.666,Acceleration,29.173334,0.17335165,14
24501,2,0.383,Acceleration,30.306908,0.17713968,3
24501,4,2.894,Brake,25.993334,0.38647252,2
24501,9,2.866,Brake,28.141516,0.24342874,7
24501,23,0.219,Acceleration,30.338083,0.16350713,2
24501,23,0.648,Acceleration,29.97684,0.20207435,4
24501,24,1.683,Acceleration,27.36352,0.21078466,4
24501,24,2.228,Acceleration,27.159708,0.18005016,3
24502,3,0.448,Acceleration,33.393192,0.18162975,8
24502,3,0.382,Acceleration,33.393192,0.16729802,5
24502,25,2.841,Acceleration,29.780607,0.17416398,4
24502,25,0.908,Acceleration,31.873335,0.15505834,11
24502,28,0.492,Brake,33.103336,0.22433764,12
24502,28,0.594,Acceleration,28.443335,0.1674031,6
24502,30,0.777,Acceleration,31.818731,0.16992071,6
24504,3,2.284,Acceleration,33.39349,0.18038067,14
24504,7,0.044,Acceleration,42.194668,0.19409749,4
24504,7,2.228,Acceleration,34.544582,0.14465898,8
24504,8,2.276,Brake,29.230667,0.22032657,5
24504,8,2.498,Acceleration,38.49067,0.3567192,4
24504,8,2.762,Brake,37.153114,0.3724572,5
24504,8,0.74,Acceleration,34.104523,0.251201,6
24504,13,0.446,Brake,28.33677,0.24338906,7
24504,13,0.714,Acceleration,28.211834,0.17909294,13
24504,13,0.97,Brake,25.008364,0.34084275,14
24504,15,1.101,Acceleration,27.977917,0.49968094,9
24504,26,0.073,Acceleration,37.239155,0.19280474,5
24504,27,1.137,Brake,33.115105,0.2709681,9
24504,27,0.794,Brake,31.19787,0.22267802,8
24505,2,0.282,Acceleration,24.973333,0.18917641,5
24505,3,1.489,Acceleration,24.293333,0.21151125,2
24505,4,0.575,Acceleration,38.79933,0.1783597,10
24505,4,0.273,Acceleration,35.301113,0.23576637,3
24505,5,0.446,Acceleration,37.667557,0.21204445,2
24505,5,0.943,Acceleration,36.99878,0.14408918,1
24505,5,2.058,Acceleration,27.84167,0.23133878,2
24505,6,2.719,Acceleration,36.484333,0.17311378,9
24505,6,2.945,Acceleration,37.61611,0.12126601,1
24505,17,1.406,Acceleration,28.031372,0.21245986,2
24505,27,0.071,Brake,21.519304,0.24698935,8
24505,27,2.998,Acceleration,34.83811,0.1783597,9
24505,28,0.391,Acceleration,30.59573,0.19255833,6
24601,3,0.272,Acceleration,32.420223,0.33049014,1
24601,3,0.461,Brake,30.311,0.26753956,3
24601,13,2.039,Acceleration,38.16164,0.13152096,1
24601,13,2.936,Acceleration,30.338083,0.16350713,2
24602,15,2.634,Acceleration,36.203335,0.13006954,2
24602,21,1.194,Acceleration,34.379234,0.15809302,10
24602,21,1.894,Acceleration,34.775467,0.1571222,8
24602,22,0.461,Acceleration,31.59755,0.14887275,2
24602,22,1.147,Acceleration,34.456097,0.15042412,10
24602,23,2.48,Acceleration,34.91596,0.17365886,10
24602,26,0.051,Brake,29.766548,0.23533091,14
24602,27,0.665,Brake,20.279333,0.22032677,3
24602,27,0.627,Brake,22.744438,0.5412558,4
24602,27,0.665,Brake,21.600618,0.51264894,5
24602,27,1.193,Acceleration,26.70989,0.1940973,17
24602,27,0.755,Brake,28.783335,0.23963355,8
24602,27,0.627,Brake,28.833336,0.3764126,2
24602,27,1.301,Brake,26.298334,0.24655603,2
24602,27,1.739,Acceleration,30.362446,0.28852308,18
24602,29,0.835,Acceleration,27.322538,0.28423253,7
24602,29,0.757,Acceleration,27.322538,0.32008302,3
24602,29,1.311,Acceleration,27.625364,0.17630059,9
24602,29,0.819,Acceleration,29.574884,0.15344113,4
24602,30,2.379,Acceleration,36.24918,0.22913234,10
24602,30,2.142,Acceleration,36.19396,0.27828506,4
24602,30,2.698,Acceleration,34.419132,0.14305687,1
24604,16,2.125,Acceleration,35.0732,0.14127755,3
24604,16,2.79,Acceleration,37.239155,0.19280474,5
24604,18,0.235,Acceleration,37.21332,0.12852748,2
24604,21,0.59,Brake,21.834146,0.2311164,14
24604,21,0.663,Brake,18.273,0.26229364,5
24604,22,0.634,Brake,29.399498,0.2392465,13
24604,26,0.425,Acceleration,30.362446,0.293769,5
24604,27,1.465,Acceleration,33.449112,0.3409816,7
24604,27,1.676,Acceleration,33.449112,0.3409816,7
24604,27,2.378,Acceleration,32.265892,0.33049014,12
24605,4,2.669,Acceleration,34.29698,0.18083528,6
24605,10,2.578,Brake,29.657463,0.20710944,9
24605,13,1.109,Acceleration,40.548443,0.21508083,6
24605,14,2.005,Brake,31.031223,0.21508083,10
24605,15,0.454,Brake,28.253223,0.27803123,5
24605,17,2.788,Brake,21.519304,0.24698935,8
24605,23,2.971,Brake,26.393333,0.27022475,7
24605,24,0.29,Brake,29.101568,0.22571293,12
24605,28,2.543,Acceleration,35.831276,0.14932683,8
24605,30,0.635,Brake,31.195988,0.2149268,11
24605,30,1.156,Acceleration,30.64265,0.17976221,6
24605,30,1.138,Acceleration,30.64265,0.1758973,6
24701,2,1.405,Acceleration,32.420223,0.33049014,1
24701,2,1.594,Brake,30.311,0.26753956,3
